customer_id,age,region,favorite_team,join_date,membership_tier,season_ticket_yn,purchase_count,total_spent,last_purchase_date,sns_follow_yn,referral_source,attended_games,favorite_seat_section
KBOFAN0003326,16.0,Busan City,Samsung Lions,2024-10-14,Silver,0,5.0,148543.0,2023-03-06,,Offline Event,10,Outfield
KBOFAN0000153,21.0,Daegu , Doosan Bears ,2015-10-04,VIP,0,10.0,575799.0,2024.05.07,0.0,Offline Event,12,Table Seat
KBOFAN0000707,,Incheon ,Doosan Bears,01/24/2016,Bronze,0,5.0,133107.0,2025-07-05,1.0,Offline Event,12,Table Seat
KBOFAN0001993,26.0,Daegu City,LOTTE GIANTS,2020-07-21,VIP,Y,4.0,166754.0,14-04-2023,1.0,,6,
KBOFAN0003890,36.0,Busan City, SSG Landers ,2021-11-01,Gold,0,8.0,362015.0,2025-05-10,0.0,SNS,12,Infield
KBOFAN0004666,65.0,Cheongju City,lotte giants,2024.08.28,Bronze,Y,5.0,279450.0,2024-04-22,1.0,SNS,9,Infield
KBOFAN0004854,68.0,incheon,lg twins,09/24/2020,Silver,N,5.0,45014.0,2023-12-06,1.0,SNS,8,Outfield
KBOFAN0002009,64.0,busan,LGTwins,2015-03-27,Silver,0,9.0,356031.0,2023-09-19,0.0,Offline Event,12,Infield
KBOFAN0000479,49.0,GWANGJU,HanwhaEagles,03-01-2017,Bronze,N,5.0,225860.0,12/23/2025,1.0,SNS,11,Infield
KBOFAN0001283,64.0, Cheongju,LG TWINS,17-04-2022,VIP,0,8.0,321757.0,2025-03-31,1.0,Friend Referral,12,Outfield
KBOFAN0001605,72.0,Changwon-si,Samsung Lions,2024-07-26,Bronze,N,9.0,2474024.978,08/01/2023,,SNS,9,Table Seat
KBOFAN0004153,57.0,SUWON, NC Dinos ,2022-06-25,Silver,Y,5.0,253626.0,19-01-2024,1.0,Offline Event,11,Premium Box
KBOFAN0001667,66.0,Busan City,LotteGiants,2020-01-20,Bronze,N,7.0,191945.0,2024-08-14,1.0,Offline Event,12,Infield
KBOFAN0004515,46.0, Daegu,DOOSAN BEARS,03/30/2017,Bronze,y,4.0,75367.0,2023.02.07,0.0,Advertisement,7,Infield
KBOFAN0003199,16.0,Daejeon City,KiwoomHeroes,2022-08-31,Silver,N,4.0,28432.0,2023-09-27,,Club Website,8,Infield
KBOFAN0000813,31.0,Daegu City,DOOSAN BEARS,10/02/2021,,N,8.0,216052.0,17-05-2023,1.0,SNS,15,Table Seat
KBOFAN0003338,21.0,Incheon-si,kiwoom heroes,2023-03-23,VIP,0,6.0,265585.0,2025-05-24,0.0,Advertisement,12,Infield
KBOFAN0003603,72.0,Suwon City,Doosan Bears,07-04-2020,Bronze,N,2.0,72834.0,2024-06-15,1.0,Offline Event,14,Table Seat
KBOFAN0000251,24.0,Suwon , Kiwoom Heroes ,2018-05-16,Bronze,N,7.0,258763.0,2023-06-26,0.0,Friend Referral,8,Premium Box
KBOFAN0000844,35.0,Cheongju-si, Samsung Lions ,2017.03.22,Bronze,n,8.0,237434.0,08/25/2024,0.0,Club Website,13,
KBOFAN0002126,73.0,JEJU,doosan bears,2016.05.30,Bronze,n,7.0,351750.0,11/11/2024,,Club Website,11,Infield
KBOFAN0003313,38.0,daegu,KIA TIGERS,2023-09-22,Bronze,n,4.0,166518.0,2023-11-24,1.0,Offline Event,8,Table Seat
KBOFAN0003057,59.0,Changwon-si,LG Twins,2021.10.08,Silver,1,7.0,320403.0,04/23/2025,1.0,Offline Event,12,Table Seat
KBOFAN0002376,35.0,daejeon, SSG Landers ,15-04-2024,Bronze,No,2.0,53386.0,20-06-2024,1.0,Advertisement,9,Table Seat
KBOFAN0004070,67.0,Suwon-si,NC Dinos,2020-03-07,Gold,n,6.0,249639.0,2024-07-18,0.0,Offline Event,11,Outfield
KBOFAN0002033,23.0,gwangju,Samsung Lions,12/30/2024,Gold,n,12.0,184376.0,2025-03-21,0.0,Club Website,7,Family Zone
KBOFAN0000968,55.0,Busan,LOTTE GIANTS,2022.11.24,Bronze,y,4.0,178464.0,08/06/2023,0.0,Club Website,11,Table Seat
KBOFAN0004582,27.0, Jeju,lotte giants,10/17/2024,Gold,0,6.0,171676.0,2025-03-03,1.0,SNS,20,Infield
KBOFAN0000081,36.0,Daejeon-si,hanwha eagles,2023-06-28,Gold,Yes,9.0,146050.0,08-11-2024,1.0,Friend Referral,8,Table Seat
KBOFAN0000973,59.0,gwangju,SSG Landers,2024-09-14,Bronze,No,10.0,538627.0,2024-10-26,1.0,Advertisement,7,Infield
KBOFAN0001897,61.0, Daejeon, Doosan Bears ,2016-07-22,Gold,Y,9.0,424308.0,04/04/2023,1.0,Friend Referral,11,Family Zone
KBOFAN0002236,40.0,Jeju City,Kiwoom Heroes,2017-07-12,Gold,Yes,8.0,132895.0,06/20/2024,1.0,Friend Referral,12,Family Zone
KBOFAN0000247,44.0, Gwangju, NC Dinos ,07/24/2021,Silver,y,5.0,182214.0,2024-12-30,1.0,Offline Event,13,Premium Box
KBOFAN0002705,21.0,SEOUL, SSG Landers ,22-05-2018,Silver,No,6.0,119467.0,2023-12-09,,,8,Family Zone
KBOFAN0002204,42.0,,DOOSAN BEARS,2021-10-17,Gold,No,8.0,322837.0,2025-09-19,1.0,Offline Event,10,Infield
KBOFAN0004996,73.0,daejeon,KT Wiz,2015.10.02,Silver,n,6.0,253158.0,2023-10-05,1.0,Advertisement,9,Premium Box
KBOFAN0004213,41.0,Daejeon, Samsung Lions ,12/28/2024,VIP,y,4.0,182386.0,2024.10.08,,Friend Referral,11,Premium Box
KBOFAN0003375,18.0, Gwangju,KT Wiz,2020-06-20,Silver,No,7.0,295658.0,07/06/2024,1.0,SNS,11,Family Zone
KBOFAN0004171,23.0, Jeju, Doosan Bears ,2017-04-11,Gold,Y,3.0,106523.0,2024-04-09,1.0,Advertisement,8,Outfield
KBOFAN0004737,69.0,busan,SamsungLions,2021-05-25,Bronze,y,4.0,179063.0,10/08/2025,0.0,Offline Event,13,Family Zone
KBOFAN0004882,26.0,Gwangju City,NC Dinos,2016-09-13,Bronze,Yes,8.0,324695.0,2024-07-23,0.0,SNS,12,Outfield
KBOFAN0002952,54.0,Gwangju, LG Twins ,03/28/2020,Silver,Y,8.0,382731.0,19-12-2025,1.0,Advertisement,12,Table Seat
KBOFAN0001346,16.0,DAEJEON,KTWiz,2017-12-17,Gold,N,10.0,427930.0,2023.12.05,1.0,Club Website,16,Outfield
KBOFAN0000976,71.0,Jeju City,HANWHA EAGLES,2018-05-10,Bronze,No,,229467.0,2024-04-04,1.0,Offline Event,7,Outfield
KBOFAN0004297,27.0,seoul, LG Twins ,08/16/2019,Bronze,n,5.0,95306.0,2025-09-16,0.0,Friend Referral,7,Outfield
KBOFAN0000510,60.0,Incheon-si, LG Twins ,15-08-2017,Bronze,y,10.0,304397.0,10/30/2023,0.0,Advertisement,8,Family Zone
KBOFAN0000123,75.0,Seoul,LG Twins,2019.12.08,Bronze,No,7.0,201258.0,2023-04-16,0.0,Advertisement,10,Table Seat
KBOFAN0004534,61.0,Changwon, Kiwoom Heroes ,04/16/2021,Bronze,Yes,4.0,181029.0,09/19/2025,1.0,Advertisement,15,Infield
KBOFAN0004957,41.0, Daejeon,KIA TIGERS,2016.08.03,Bronze,n,5.0,116707.0,2024-05-27,1.0,Offline Event,12,Outfield
KBOFAN0001711,30.0,CHEONGJU,kiwoom heroes,2017-05-17,Bronze,1,2.0,31359.0,06/06/2025,1.0,Friend Referral,6,Family Zone
KBOFAN0002101,16.0, Incheon,NC Dinos,09/02/2019,,1,5.0,215113.0,2024-02-19,0.0,Club Website,12,Infield
KBOFAN0000870,16.0,Suwon , Doosan Bears ,28-06-2023,VIP,n,3.0,158325.0,2025-07-09,0.0,SNS,22,Premium Box
KBOFAN0004573,53.0,Suwon-si,KIATigers,19-08-2023,Gold,0,6.0,192214.0,2023-06-07,1.0,Friend Referral,4,Family Zone
KBOFAN0001031,74.0,GWANGJU,SSGLanders,01/02/2023,Gold,Yes,4.0,311353.0,2023-09-01,0.0,SNS,8,Outfield
KBOFAN0003464,20.0,Gwangju-si, KT Wiz ,11/11/2017,Silver,y,7.0,152155.0,2025-05-23,0.0,Offline Event,14,Outfield
KBOFAN0001999,75.0,Incheon,SAMSUNG LIONS,08/23/2020,Silver,0,8.0,177872.0,2025-09-09,,SNS,7,Table Seat
KBOFAN0003591,41.0,Gwangju ,LG TWINS,02/07/2023,VIP,Yes,9.0,654287.0,2025-05-05,1.0,Advertisement,9,Infield
KBOFAN0001157,50.0,Changwon-si,Samsung Lions,29-05-2023,Silver,1,7.0,141302.0,2023-07-11,0.0,SNS,5,Infield
KBOFAN0003157,66.0,Daejeon-si,DoosanBears,18-04-2021,VIP,1,8.0,412966.0,2023-08-12,1.0,Friend Referral,8,Family Zone
KBOFAN0001576,53.0,SUWON,KIATigers,07-08-2016,Gold,N,6.0,219004.0,29-05-2025,,SNS,9,
KBOFAN0004745,39.0,,KIA TIGERS,2015-06-12,Bronze,0,6.0,255592.0,2025.11.14,1.0,SNS,10,Outfield
KBOFAN0000062,26.0, Daegu,SAMSUNG LIONS,10-04-2024,Gold,Yes,3.0,110677.0,25-02-2025,0.0,SNS,9,Family Zone
KBOFAN0000473,26.0,Cheongju City, NC Dinos ,11/14/2023,Gold,Y,8.0,293841.0,2023-06-23,1.0,Club Website,14,Premium Box
KBOFAN0003455,24.0, Incheon,doosan bears,06-10-2024,Silver,N,3.0,22598.0,2023.02.16,0.0,SNS,9,Outfield
KBOFAN0000866,60.0,INCHEON,kt wiz,2020-11-09,Gold,y,10.0,364779.0,2025-11-21,0.0,Advertisement,13,Infield
KBOFAN0003584,72.0,,DOOSAN BEARS,2015-04-27,Silver,1,7.0,240311.0,2024-05-28,0.0,Club Website,11,Premium Box
KBOFAN0004807,49.0,Daegu ,doosan bears,2016.07.16,Bronze,0,6.0,254084.0,07/03/2025,0.0,Friend Referral,13,Table Seat
KBOFAN0003615,52.0,Incheon-si,,2023.01.16,VIP,No,4.0,244881.0,08/28/2025,1.0,Advertisement,6,Family Zone
KBOFAN0004888,19.0,Daegu City,KIA Tigers,2016-10-18,Bronze,0,2.0,23259.0,05/17/2025,,Advertisement,19,Table Seat
KBOFAN0003389,71.0, Daegu,LG TWINS,2020-04-16,Bronze,y,9.0,654286.0,2024.09.21,1.0,Friend Referral,12,Table Seat
KBOFAN0002181,74.0,Suwon City, NC Dinos ,2018.03.06,Gold,Y,4.0,180227.0,2023-05-09,0.0,Advertisement,11,Table Seat
KBOFAN0003282,26.0, Daegu, Kiwoom Heroes ,02-01-2023,Bronze,y,5.0,248175.0,10/17/2023,,SNS,14,Infield
KBOFAN0004198,30.0,CHANGWON,DoosanBears,2021-05-31,Bronze,N,9.0,434495.0,2023.06.24,0.0,SNS,12,Family Zone
KBOFAN0001629,19.0,Daegu ,LG TWINS,05/09/2015,Gold,No,6.0,98413.0,05-05-2023,0.0,Advertisement,10,Family Zone
KBOFAN0002439,64.0,incheon,samsung lions,2020-09-24,,1,9.0,484614.0,2024-05-24,1.0,SNS,12,Premium Box
KBOFAN0001150,50.0,Suwon,DOOSAN BEARS,10/10/2020,Gold,y,2.0,83918.0,23-07-2024,0.0,SNS,12,Table Seat
KBOFAN0001161,25.0,CHEONGJU,Lotte Giants,2020-01-12,Bronze,n,10.0,124096.0,09-07-2023,,Offline Event,12,Outfield
KBOFAN0000257,37.0,Gwangju-si,lotte giants,29-08-2020,Silver,0,7.0,216552.0,2024.11.27,0.0,Club Website,15,Premium Box
KBOFAN0002599,22.0,Daegu ,nc dinos,2017-10-04,Bronze,n,6.0,142319.0,17-11-2024,0.0,Offline Event,9,Outfield
KBOFAN0004545,53.0,DAEGU,KIWOOM HEROES,08-08-2015,Bronze,1,9.0,399737.0,03/31/2024,0.0,Advertisement,7,Outfield
KBOFAN0001106,55.0,Jeju ,hanwha eagles,12/20/2016,Silver,1,12.0,394024.0,2023-10-22,1.0,Club Website,9,Table Seat
KBOFAN0004219,,CHANGWON,DOOSAN BEARS,2018-07-28,Silver,0,7.0,160223.0,2024-12-17,1.0,Advertisement,7,Table Seat
KBOFAN0003408,61.0, Busan,Samsung Lions,17-01-2020,Gold,1,8.0,373458.0,08/11/2024,0.0,Friend Referral,14,Outfield
KBOFAN0000558,63.0,Suwon-si,NC DINOS,2021-08-01,Silver,0,4.0,81207.0,2023.03.22,0.0,SNS,11,Premium Box
KBOFAN0001851,17.0, Suwon,KIATigers,15-01-2023,Silver,No,9.0,318033.0,13-11-2024,,,7,Outfield
KBOFAN0002089,42.0,Suwon,SSG Landers,2017-06-15,Bronze,n,8.0,287535.0,2025-04-14,0.0,SNS,13,Infield
KBOFAN0002900,34.0,Changwon ,DoosanBears,2019-12-22,Silver,No,4.0,235440.0,2024-10-31,0.0,Offline Event,9,Family Zone
KBOFAN0003221,67.0,Seoul City, NC Dinos ,2023-02-09,Bronze,N,10.0,304509.0,2023-09-25,0.0,Advertisement,7,Outfield
KBOFAN0000262,27.0,daejeon, LG Twins ,05-06-2022,Bronze,y,2.0,134357.0,09/17/2025,1.0,SNS,12,Premium Box
KBOFAN0004264,53.0,Jeju,KT Wiz,2023-10-25,Bronze,No,6.0,163372.0,01/24/2023,0.0,SNS,10,Infield
KBOFAN0000628,18.0,Busan ,KiwoomHeroes,2015-11-10,Bronze,No,6.0,67113.0,2023-07-07,0.0,,8,Outfield
KBOFAN0001890,53.0,BUSAN,Kiwoom Heroes,2015.07.12,Bronze,Y,4.0,170520.0,15-03-2025,0.0,Advertisement,13,Table Seat
KBOFAN0003043,71.0,SEOUL, Doosan Bears ,2024-05-10,Bronze,y,3.0,94695.0,2023-03-18,0.0,Advertisement,10,Premium Box
KBOFAN0002079,65.0,Busan-si,SamsungLions,24-07-2015,Silver,0,7.0,83138.0,01-07-2023,0.0,Friend Referral,14,Infield
KBOFAN0003586,72.0,Cheongju-si, KIA Tigers ,2024.12.19,VIP,0,12.0,223610.0,2025-02-11,0.0,Club Website,14,Family Zone
KBOFAN0001607,68.0,SEOUL,LG Twins,10/10/2016,Bronze,y,4.0,199778.0,2025.06.21,1.0,Advertisement,10,Infield
KBOFAN0001021,17.0, Daegu, Doosan Bears ,2017-07-10,Gold,y,10.0,405626.0,2024-09-03,1.0,Club Website,10,Family Zone
KBOFAN0000609,71.0,Daegu City,LG Twins,2018.03.25,Bronze,Yes,8.0,413671.0,10/22/2025,1.0,SNS,9,Infield
KBOFAN0001404,47.0,Changwon-si, LG Twins ,2016-05-19,Bronze,Y,8.0,205479.0,2024-08-22,1.0,Offline Event,13,Premium Box
KBOFAN0003255,69.0,gwangju,LGTwins,2019-10-22,Bronze,Y,5.0,203123.0,2024-05-31,1.0,Advertisement,12,Family Zone
KBOFAN0002097,65.0,Jeju City,Kiwoom Heroes,12-08-2022,Bronze,y,2.0,74349.0,2025-01-18,0.0,Offline Event,8,Table Seat
KBOFAN0000210,23.0,Daejeon City, KIA Tigers ,2016.08.06,Gold,0,3.0,119483.0,2024-06-27,1.0,Friend Referral,9,Outfield
KBOFAN0003799,39.0, Changwon,DOOSAN BEARS,2023.06.26,Bronze,0,5.0,244810.0,2024-04-25,0.0,SNS,8,Table Seat
KBOFAN0003540,36.0, Jeju, KT Wiz ,2016-05-13,Silver,N,5.0,143092.0,2023-07-21,1.0,Advertisement,13,Table Seat
KBOFAN0000154,53.0, Busan,LGTwins,2019.09.07,Bronze,Yes,4.0,179671.0,2023-11-01,1.0,Friend Referral,11,Premium Box
KBOFAN0001591,58.0,Suwon-si,LGTwins,28-01-2019,Bronze,Yes,9.0,444896.0,2025-02-16,0.0,Advertisement,17,Premium Box
KBOFAN0002443,48.0,Seoul-si,NC DINOS,2015.10.20,Silver,y,7.0,107014.0,2024-03-01,0.0,Offline Event,15,Family Zone
KBOFAN0001148,54.0, Gwangju,KIATigers,2023-03-13,Bronze,No,11.0,337982.0,2023-05-05,1.0,SNS,12,Premium Box
KBOFAN0003428,22.0,DAEGU,kia tigers,02/02/2023,Bronze,n,5.0,154055.0,07/25/2023,1.0,Advertisement,7,Premium Box
KBOFAN0001968,47.0,Daejeon-si,KIWOOM HEROES,10/31/2019,Gold,y,11.0,203245.0,2025.08.04,1.0,Club Website,10,Table Seat
KBOFAN0003207,57.0,Daegu City,KT Wiz,11/26/2015,Bronze,1,1.0,16939.0,05/26/2025,1.0,Advertisement,10,Premium Box
KBOFAN0002434,37.0,daegu,LG TWINS,2021-01-22,Gold,0,5.0,255982.0,2025-01-29,1.0,SNS,7,Table Seat
KBOFAN0001634,17.0,daejeon, Samsung Lions ,2015-08-10,VIP,Y,3.0,78596.0,2024.06.03,1.0,Club Website,8,Family Zone
KBOFAN0003293,27.0,jeju, SSG Landers ,08/30/2016,Silver,N,4.0,109796.0,2024.07.13,1.0,SNS,8,Table Seat
KBOFAN0000598,73.0, Busan, KIA Tigers ,2020.08.20,Silver,n,3.0,150798.0,11/27/2024,1.0,Friend Referral,8,Family Zone
KBOFAN0003138,62.0, Busan,LotteGiants,09-11-2021,Silver,N,7.0,224536.0,03/07/2023,1.0,Advertisement,17,Outfield
KBOFAN0001657,24.0,Jeju-si,hanwha eagles,2017-03-24,Bronze,N,3.0,130408.0,05/10/2023,0.0,SNS,17,Outfield
KBOFAN0004353,51.0,Gwangju-si,LG TWINS,2020-06-19,Gold,1,5.0,170603.0,01/17/2023,1.0,Club Website,12,Outfield
KBOFAN0003298,21.0,Cheongju,samsung lions,2021-12-08,Gold,N,7.0,325220.0,2023-02-02,1.0,Offline Event,13,Outfield
KBOFAN0001566,22.0,Cheongju City,DoosanBears,2020-01-07,,No,5.0,157695.0,2023.04.09,0.0,Advertisement,15,Premium Box
KBOFAN0001519,24.0,Incheon-si,kt wiz,2016-11-06,Bronze,1,6.0,335118.0,2023.03.01,1.0,Friend Referral,9,Infield
KBOFAN0004268,51.0, Changwon,kia tigers,2017-01-30,Bronze,y,5.0,144046.0,2024-07-19,0.0,Advertisement,10,Outfield
KBOFAN0000226,19.0,Seoul,SSG Landers,01/07/2018,Silver,N,7.0,387504.0,2024-11-04,0.0,Club Website,12,Premium Box
KBOFAN0002518,16.0,Jeju City,SSGLanders,15-09-2017,Bronze,Y,10.0,172344.0,2024.12.03,0.0,Advertisement,11,Outfield
KBOFAN0004257,52.0,, Doosan Bears ,2024-09-07,Silver,y,8.0,308384.0,17-06-2024,,Offline Event,8,Infield
KBOFAN0002394,43.0,jeju,kia tigers,2015-12-17,Bronze,n,7.0,172162.0,12/27/2025,0.0,Friend Referral,8,Table Seat
KBOFAN0001761,70.0,Jeju-si,Doosan Bears,02-02-2020,Gold,y,8.0,344829.0,01/01/2023,0.0,SNS,11,Infield
KBOFAN0001361,58.0,Cheongju,Doosan Bears,2018-01-05,Bronze,y,8.0,235125.0,2023-08-18,0.0,Advertisement,6,Table Seat
KBOFAN0003305,16.0,Busan City, NC Dinos ,10/06/2024,Silver,N,2.0,112172.0,2023-10-16,1.0,Offline Event,9,
KBOFAN0002325,69.0,Gwangju ,NC DINOS,2015-11-10,Bronze,Y,4.0,215932.0,2024-04-22,1.0,Advertisement,10,Outfield
KBOFAN0003559,40.0,Incheon ,LOTTE GIANTS,2024.10.27,Bronze,Y,2.0,111412.0,2024-02-21,1.0,SNS,10,Family Zone
KBOFAN0004341,23.0, Daejeon,samsung lions,2016-01-24,Gold,Y,2.0,90903.0,2025-07-07,1.0,Offline Event,14,Premium Box
KBOFAN0001834,34.0,Busan ,nc dinos,2020-01-15,Silver,y,6.0,353078.0,2025-10-27,0.0,Friend Referral,4,Outfield
KBOFAN0003662,19.0,Cheongju ,nc dinos,11/22/2019,Silver,No,9.0,385316.0,2025-07-28,0.0,Friend Referral,15,Family Zone
KBOFAN0002010,17.0,changwon,DOOSAN BEARS,2017-12-16,Bronze,Yes,3.0,187248.0,2023-10-05,1.0,SNS,7,Family Zone
KBOFAN0003658,48.0,Gwangju ,hanwha eagles,05/07/2016,Bronze,N,7.0,258248.0,2023-01-23,0.0,SNS,15,Infield
KBOFAN0004188,20.0,Busan-si,LGTwins,2022-09-27,Bronze,Y,7.0,196999.0,23-04-2024,1.0,Advertisement,12,Infield
KBOFAN0003858,54.0,Suwon,kia tigers,03/05/2016,Silver,n,7.0,203382.0,2025-05-09,0.0,Offline Event,11,Table Seat
KBOFAN0000694,69.0, Daegu,lotte giants,2015.02.19,VIP,Yes,6.0,213475.0,23-03-2024,1.0,Offline Event,6,Family Zone
KBOFAN0004595,41.0,Changwon ,KT WIZ,06-08-2018,Silver,N,5.0,129433.0,12-04-2025,0.0,SNS,13,Family Zone
KBOFAN0002613,64.0,Daegu,DoosanBears,2017-05-04,Bronze,No,5.0,190840.0,02/01/2025,0.0,Advertisement,14,Infield
KBOFAN0001187,50.0,Changwon-si,LotteGiants,2016-03-14,Gold,N,4.0,186979.0,08/24/2024,0.0,Offline Event,8,Infield
KBOFAN0001370,43.0,Busan City,LG TWINS,02/12/2017,Bronze,1,9.0,229051.0,12/30/2024,0.0,Advertisement,14,Outfield
KBOFAN0001908,58.0,GWANGJU,DoosanBears,09/18/2022,Gold,No,5.0,126240.0,2025-03-05,1.0,Club Website,12,Infield
KBOFAN0004089,30.0,,LG TWINS,13-02-2023,Bronze,0,3.0,103433.0,2025.12.04,0.0,Friend Referral,14,Table Seat
KBOFAN0002478,47.0, Jeju,ssg landers,2018-09-08,Bronze,0,11.0,364490.0,2025.08.17,0.0,Advertisement,8,Table Seat
KBOFAN0000017,36.0,Gwangju, Kiwoom Heroes ,03/09/2016,Bronze,N,7.0,211421.0,2024.03.17,0.0,SNS,8,Table Seat
KBOFAN0002515,48.0, Jeju,lg twins,2019.05.09,,n,,83205.0,2023-05-12,1.0,SNS,8,Premium Box
KBOFAN0004678,29.0,JEJU,SAMSUNG LIONS,2023-02-14,Silver,1,5.0,124924.0,2025-01-18,0.0,Friend Referral,8,Outfield
KBOFAN0002206,16.0, Seoul,NC Dinos,09/12/2023,Gold,N,9.0,319824.0,02/03/2025,1.0,SNS,7,Table Seat
KBOFAN0003596,22.0,suwon,NC DINOS,2015-09-29,Bronze,n,3.0,135524.0,2023.04.17,,SNS,12,Outfield
KBOFAN0001487,67.0, Suwon,ssg landers,2021.05.20,Silver,0,6.0,262891.0,2025-08-29,1.0,Offline Event,7,Infield
KBOFAN0001677,16.0,cheongju, SSG Landers ,08/15/2022,Bronze,Yes,6.0,224860.0,2024-10-09,0.0,Advertisement,12,Table Seat
KBOFAN0002354,74.0, Daegu,HanwhaEagles,2015-05-27,VIP,No,7.0,241377.0,2024.01.17,1.0,SNS,9,Family Zone
KBOFAN0000657,,Daejeon,LG Twins,06-08-2022,,N,3.0,136315.0,09/29/2024,0.0,Advertisement,12,
KBOFAN0001572,75.0, Suwon,KIATigers,11/05/2021,Bronze,Y,4.0,99507.0,04/21/2024,0.0,Offline Event,14,Infield
KBOFAN0001738,65.0,Daejeon ,lg twins,12/27/2023,Gold,Y,6.0,248500.0,2023.10.10,0.0,Advertisement,9,Outfield
KBOFAN0003856,25.0,Daegu-si,lotte giants,2022.12.11,Silver,N,5.0,160552.0,2024.03.31,1.0,SNS,10,Family Zone
KBOFAN0002847,55.0, Daejeon,ssg landers,24-04-2022,Bronze,1,4.0,108350.0,21-05-2025,0.0,Offline Event,9,Family Zone
KBOFAN0002981,16.0,BUSAN,SSG Landers,2021-08-26,Bronze,n,2.0,35313.0,2025-03-19,0.0,SNS,9,Outfield
KBOFAN0000619,50.0,Cheongju,lotte giants,2016.01.27,Gold,n,11.0,436806.0,13-12-2025,0.0,Club Website,7,Premium Box
KBOFAN0002848,63.0,Changwon City, KT Wiz ,2016-12-30,Silver,n,4.0,163388.0,05/19/2024,0.0,SNS,13,Infield
KBOFAN0004579,31.0,Cheongju,SAMSUNG LIONS,2017.08.19,Bronze,Yes,7.0,301842.0,2025.11.21,0.0,Offline Event,7,Family Zone
KBOFAN0000868,55.0, Busan,NC Dinos,31-10-2020,VIP,No,,67014.0,01-03-2023,1.0,Club Website,11,Outfield
KBOFAN0002508,,Gwangju , Samsung Lions ,2022.12.23,Bronze,Yes,9.0,354982.0,10-01-2024,0.0,Club Website,10,Outfield
KBOFAN0002111,39.0,Seoul,DOOSAN BEARS,25-08-2020,Bronze,y,6.0,370224.0,04/02/2025,0.0,Friend Referral,15,Outfield
KBOFAN0000458,55.0,Daejeon,NC Dinos,02/24/2017,Bronze,N,6.0,261680.0,2024-02-06,0.0,Offline Event,14,Premium Box
KBOFAN0004241,19.0, Cheongju,LGTwins,26-06-2016,Silver,1,2.0,75657.0,06/06/2023,,Club Website,7,Family Zone
KBOFAN0000791,66.0,incheon,DOOSAN BEARS,2019.08.31,Bronze,n,9.0,598965.0,2024-07-25,,Offline Event,11,Table Seat
KBOFAN0004321,17.0,Jeju City,KIATigers,07/07/2018,Bronze,1,5.0,213382.0,24-07-2024,,Club Website,8,Outfield
KBOFAN0003608,59.0,Cheongju ,LGTwins,2020.05.11,Bronze,n,9.0,318777.0,2025-05-06,,Friend Referral,16,
KBOFAN0003823,69.0,INCHEON, NC Dinos ,11/17/2021,Silver,N,6.0,178747.0,11-01-2024,0.0,Advertisement,8,Infield
KBOFAN0002261,63.0,Seoul City,SSGLanders,06/04/2016,Bronze,y,2.0,106293.0,2023.01.13,1.0,SNS,9,Family Zone
KBOFAN0004641,35.0,Gwangju-si,KIA TIGERS,2017.09.17,Silver,n,11.0,458802.0,2025-06-06,0.0,Club Website,12,Infield
KBOFAN0002809,23.0,DAEJEON,LOTTE GIANTS,12/12/2017,Gold,N,4.0,169898.0,2024.12.03,1.0,Offline Event,17,Premium Box
KBOFAN0003519,57.0,Suwon ,SSG Landers,21-01-2021,Bronze,1,5.0,85767.0,2023.05.26,0.0,Friend Referral,10,Infield
KBOFAN0000734,59.0,SUWON,LG TWINS,2018-07-24,VIP,0,3.0,196212.0,02/13/2023,1.0,,12,Infield
KBOFAN0004919,,Seoul,LG Twins,2019-03-08,Bronze,N,5.0,192069.0,02-01-2024,1.0,SNS,14,Family Zone
KBOFAN0003959,44.0, Daegu,kia tigers,26-09-2015,Silver,n,,99663.0,2024-11-16,0.0,Friend Referral,10,Infield
KBOFAN0002134,43.0,Jeju ,KT Wiz,2021.05.05,Gold,Yes,4.0,106913.0,2024-01-08,0.0,SNS,11,Infield
KBOFAN0001945,43.0,Daejeon ,NC DINOS,15-06-2017,Bronze,No,1.0,44713.0,2024-05-15,1.0,Club Website,8,Outfield
KBOFAN0002280,32.0,Incheon City, LG Twins ,13-05-2015,Silver,1,10.0,595273.0,2024-07-02,1.0,SNS,12,Infield
KBOFAN0000660,16.0,Daejeon ,SSG Landers,2017-06-06,Bronze,Yes,5.0,87889.0,2024-08-10,1.0,SNS,9,Infield
KBOFAN0002431,67.0,Seoul-si,KiwoomHeroes,07-09-2015,,N,6.0,265392.0,2025.03.23,1.0,Advertisement,13,Family Zone
KBOFAN0003752,48.0, Daegu,doosan bears,03/20/2019,Silver,y,10.0,500039.0,12/01/2024,0.0,Advertisement,13,Infield
KBOFAN0002529,40.0,Incheon-si,,2022-11-07,Gold,y,4.0,161333.0,2025.12.23,,Club Website,13,Infield
KBOFAN0004426,39.0,busan,SamsungLions,2020-03-19,Gold,0,7.0,82516.0,18-07-2023,1.0,Club Website,11,Premium Box
KBOFAN0000643,71.0,,Kiwoom Heroes,2020.06.08,Bronze,y,8.0,328103.0,07-08-2023,1.0,Offline Event,9,Premium Box
KBOFAN0000169,75.0,Changwon City,lg twins,2015.07.07,Bronze,1,3.0,122388.0,2024-12-07,0.0,Offline Event,8,Family Zone
KBOFAN0001518,66.0,cheongju,Hanwha Eagles,2024.04.11,Bronze,No,4.0,186348.0,01/29/2024,1.0,Club Website,16,Infield
